date_of_record,month,season,station_name,state,district,avg_temp,min_temp,max_temp,wind_speed,air_pressure,elevation,latitude,longitude,rainfall
2015-09-21 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.6,24.7,32.3,13.8,1005.1,10,18.9,72.8167,27.9
2015-09-22 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.6,24.6,32,8.8,1007.6,10,18.9,72.8167,15
2015-09-23 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,29.1,25.2,32.2,8.2,1010.1,10,18.9,72.8167,3
2015-09-24 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.7,24,32,,1009.4,10,18.9,72.8167,0
2015-09-25 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.2,23.7,31.8,8.1,1008.9,10,18.9,72.8167,
2015-09-26 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.9,23.8,31.7,7.8,1009.2,10,18.9,72.8167,
2015-09-27 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.4,21.3,32,,1009.3,10,18.9,72.8167,
2015-09-28 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,29.8,23.2,34.8,7.3,1007.9,10,18.9,72.8167,
2015-09-29 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,31.9,24.3,36.2,7.9,1007.2,10,18.9,72.8167,
2015-09-30 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,32.8,24.4,37.4,9.3,1008.3,10,18.9,72.8167,
2016-07-01 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.8,23.6,30,10.5,,10,18.9,72.8167,71.1
2016-07-02 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.2,24.6,28,16.7,1001.7,10,18.9,72.8167,77
2016-07-03 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.9,24.8,30,16.4,1002.2,10,18.9,72.8167,93
2016-07-04 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.6,24.5,30.4,13.3,1003.6,10,18.9,72.8167,25.9
2016-07-05 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.4,24.1,31,12.4,1003.7,10,18.9,72.8167,46
2016-07-06 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.7,24.2,30,12.8,1004.1,10,18.9,72.8167,9.9
2016-07-07 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.9,25.9,29.2,13.9,1005,10,18.9,72.8167,8.9
2016-07-08 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.4,28,29.4,14.4,1004,10,18.9,72.8167,1
2016-07-09 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.8,25.4,30,16.9,1002.6,10,18.9,72.8167,10.9
2016-07-10 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.7,27,29,20.8,1002.2,10,18.9,72.8167,99.1
2016-07-11 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,26.1,29,20.8,,10,18.9,72.8167,7.1
2016-07-12 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.4,27,30,16.6,1002.9,10,18.9,72.8167,7.1
2016-07-13 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.2,24,30.4,16.6,,10,18.9,72.8167,16
2016-07-14 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27,25,30.4,12.2,1004,10,18.9,72.8167,13
2016-07-15 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.2,24.3,31.4,12.8,1004.9,10,18.9,72.8167,10.9
2016-07-16 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.1,26,30.8,14.6,1005.4,10,18.9,72.8167,2
2016-07-17 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.6,23.9,31.6,11.8,1007.5,10,18.9,72.8167,13
2016-07-18 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.3,24.4,29,13.5,1008.2,10,18.9,72.8167,15
2016-07-19 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,26.4,23.4,27,13.2,1008.1,10,18.9,72.8167,57.9
2016-07-20 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.5,24,30,12.5,,10,18.9,72.8167,64
2016-07-21 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,26.1,23.7,27.8,7.2,1006.1,10,18.9,72.8167,10.9
2016-07-22 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.6,23.6,29.2,12.8,1004.6,10,18.9,72.8167,15
2016-07-23 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.5,23.6,31.7,11.7,1003.9,10,18.9,72.8167,9.9
2016-07-24 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,24.2,30,9.2,1004.2,10,18.9,72.8167,6.1
2016-07-25 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,24.7,29.4,8.5,1004.8,10,18.9,72.8167,7.9
2016-07-26 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,26.4,25,28,8.7,1005.6,10,18.9,72.8167,0
2016-07-27 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,25.9,23.4,29,8.7,1006.4,10,18.9,72.8167,68.1
2016-07-28 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,25.8,22.9,29.4,8.4,1006.7,10,18.9,72.8167,17
2016-07-29 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,25.8,22.4,28,7.7,1006.1,10,18.9,72.8167,110
2016-07-30 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.1,23,29,11.3,1005.3,10,18.9,72.8167,115.1
2016-07-31 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,26.5,25,28,12.9,1006.2,10,18.9,72.8167,15
2016-08-01 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27,23.2,28,21.5,1004.9,10,18.9,72.8167,111
2016-08-02 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.8,24.6,28,20.7,1002,10,18.9,72.8167,25.9
2016-08-03 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.9,26,29,18.9,1001.8,10,18.9,72.8167,13
2016-08-04 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,24.5,30.6,18,1002.8,10,18.9,72.8167,15
2016-08-05 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,26.9,24,28,17.3,1002.6,10,18.9,72.8167,17
2016-08-06 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,24.5,29,18.8,1003.7,10,18.9,72.8167,142
2016-08-07 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.4,25.2,30,17.2,1004.8,10,18.9,72.8167,13
2016-08-08 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,25.5,30.6,18.7,1005.8,10,18.9,72.8167,3
2016-08-09 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.2,26,30.6,18.4,1005.7,10,18.9,72.8167,2
2016-08-10 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.2,24.9,30,19.5,1006.2,10,18.9,72.8167,10.9
2016-08-11 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.8,24.9,30.4,16.4,1007.7,10,18.9,72.8167,4.1
2016-08-12 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.1,25.1,30.4,16,,10,18.9,72.8167,3
2016-08-13 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.5,25.9,30.6,16.1,1007.1,10,18.9,72.8167,1
2016-08-14 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.2,25.8,29.8,19.7,1006.8,10,18.9,72.8167,0
2016-08-15 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.5,26,30.6,18.7,1006.7,10,18.9,72.8167,3
2016-08-16 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.6,26.2,30.6,17.1,,10,18.9,72.8167,2
2016-08-17 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,26,31.2,15.7,1004.9,10,18.9,72.8167,0
2016-08-18 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.5,24.4,31,14.7,1004.8,10,18.9,72.8167,8.9
2016-08-19 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,25.7,31,15,,10,18.9,72.8167,0
2016-08-20 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.6,25.4,30.2,14,1005.1,10,18.9,72.8167,1
2016-08-21 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.6,25.8,30.6,14.1,1005.3,10,18.9,72.8167,5.1
2016-08-22 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.8,27,30.2,14.1,1006.1,10,18.9,72.8167,2
2016-08-23 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.2,23.8,29,12.8,,10,18.9,72.8167,8.9
2016-08-24 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.1,24.7,30.6,14.1,,10,18.9,72.8167,10.9
2016-08-25 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,24.8,31.8,14.8,,10,18.9,72.8167,5.1
2016-08-26 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,26.3,24.4,28,7.8,1006.6,10,18.9,72.8167,1
2016-08-27 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,25.7,24,27,7.8,1006.5,10,18.9,72.8167,56.9
2016-08-28 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,26.8,23.7,28,11.4,1006.4,10,18.9,72.8167,52.1
2016-08-29 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.9,25,30.8,11.9,1006.2,10,18.9,72.8167,40.9
2016-08-30 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.9,25.5,29.8,11.9,1005.4,10,18.9,72.8167,2
2016-08-31 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.2,25,30.8,11.9,1005.8,10,18.9,72.8167,2
2016-09-01 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.2,25.4,,,,10,18.9,72.8167,0.5
2016-09-02 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.2,25.2,30,12.2,,10,18.9,72.8167,4.1
2016-09-03 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.4,23.6,30.2,10.5,1007.6,10,18.9,72.8167,22.1
2016-09-04 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.4,23.9,31.2,14.1,1009.8,10,18.9,72.8167,1
2016-09-05 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.4,25.2,31.2,14.4,1010.6,10,18.9,72.8167,0
2016-09-06 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.4,25.2,31.2,12.3,1010.6,10,18.9,72.8167,
2016-09-07 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.6,25.4,30.6,13.4,1009.6,10,18.9,72.8167,0.3
2016-09-08 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.9,24,31.4,10.2,,10,18.9,72.8167,5.1
2016-09-09 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.2,24,31.8,10.7,1010.8,10,18.9,72.8167,0
2016-09-10 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.8,22.6,30.8,10.6,1009.9,10,18.9,72.8167,26.9
2016-09-11 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.8,24.2,30.8,10.9,1008.6,10,18.9,72.8167,0.8
2016-09-12 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,23.4,31.4,10.1,1008,10,18.9,72.8167,7.9
2016-09-13 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28,23.6,30,9.4,1008.4,10,18.9,72.8167,0
2016-09-14 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.9,23.9,31,9.2,1008.1,10,18.9,72.8167,6.1
2016-09-15 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,26.2,25,29,11.3,1006.7,10,18.9,72.8167,2
2016-09-16 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,26.9,23.4,28,8.9,1005,10,18.9,72.8167,81
2016-09-17 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,26.7,23,29,11.5,,10,18.9,72.8167,50
2016-09-18 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,26.3,23.6,27,14.5,1005.4,10,18.9,72.8167,56.9
2016-09-19 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,26.6,23,29,12.2,1008.1,10,18.9,72.8167,35.1
2016-09-20 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,25.2,23,28,10.4,1008.2,10,18.9,72.8167,23.1
2016-09-21 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,25.9,22,27,10.7,1008,10,18.9,72.8167,143
2016-09-22 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.1,22.8,29,12,1007.8,10,18.9,72.8167,103.9
2016-09-23 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27,24.2,28,12.1,1005.9,10,18.9,72.8167,39.9
2016-09-24 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.3,23,29,11,1004.9,10,18.9,72.8167,93
2016-09-25 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.4,23.4,29.2,10.4,1006.3,10,18.9,72.8167,1
2016-09-26 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.7,24.8,31,11.4,1008.3,10,18.9,72.8167,7.1
2016-09-27 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.1,25.2,29.4,12.2,1009.2,10,18.9,72.8167,0
2016-09-28 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,24.4,30,10.9,,10,18.9,72.8167,2
2016-09-29 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,24.4,31,10.9,1008.1,10,18.9,72.8167,0
2016-09-30 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28,22.5,30.8,9.9,1007.6,10,18.9,72.8167,0
2017-07-01 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.4,24.4,31,18,1002.2,10,18.9,72.8167,93
2017-07-02 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.2,24.2,31,16.4,1003.1,10,18.9,72.8167,49
2017-07-03 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29.8,25.2,31.6,16.5,1005,10,18.9,72.8167,18
2017-07-04 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29.3,26,32,15.5,1005.9,10,18.9,72.8167,4.1
2017-07-05 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29.7,24.9,31,18.2,1005.8,10,18.9,72.8167,7.1
2017-07-06 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29.5,27.2,32,18.5,1006,10,18.9,72.8167,1
2017-07-07 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29.7,25.5,32.2,15.6,1006.5,10,18.9,72.8167,6.1
2017-07-08 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29.4,28.4,31.4,15.1,1006.8,10,18.9,72.8167,0
2017-07-09 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29.4,24.6,32,11.4,1006.1,10,18.9,72.8167,9.9
2017-07-10 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29.4,26.2,32.4,11.7,1007.2,10,18.9,72.8167,0
2017-07-11 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29.7,26,32,15.4,1007.3,10,18.9,72.8167,3
2017-07-12 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,29.7,27.4,32,17.3,1006.5,10,18.9,72.8167,0.5
2017-07-13 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.8,26,31,16.9,1005.1,10,18.9,72.8167,0.3
2017-07-14 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.2,24.2,30,18.8,1004.2,10,18.9,72.8167,25.9
2017-07-15 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.4,23.4,29,18.2,,10,18.9,72.8167,68.1
2017-07-16 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.9,23,30.4,19.5,1004,10,18.9,72.8167,72.9
2017-07-17 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,25.5,23,27,14.2,1003.7,10,18.9,72.8167,56.9
2017-07-18 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,26.4,22.5,27,12.7,1001.8,10,18.9,72.8167,163.1
2017-07-19 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.1,24.2,29,10.8,1000,10,18.9,72.8167,79
2017-07-20 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.5,24.6,30,13.1,999,10,18.9,72.8167,22.1
2017-07-21 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.4,24.5,29,19.8,1000.5,10,18.9,72.8167,40.9
2017-07-22 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,24.2,30,20.7,1002.7,10,18.9,72.8167,87.1
2017-07-23 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.5,24.2,30,17.5,1003.4,10,18.9,72.8167,27.9
2017-07-24 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.8,26.6,31,20.7,1004.1,10,18.9,72.8167,0
2017-07-25 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.4,24.8,30,16,1004.1,10,18.9,72.8167,5.1
2017-07-26 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.6,26.4,30,16.5,1004.4,10,18.9,72.8167,8.9
2017-07-27 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,25.9,30,16.9,1005,10,18.9,72.8167,4.1
2017-07-28 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,25.6,30,16.9,1006.2,10,18.9,72.8167,5.1
2017-07-29 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.6,25,31,16.8,1007.1,10,18.9,72.8167,4.1
2017-07-30 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,28.1,25.6,31,15.2,1007.5,10,18.9,72.8167,2
2017-07-31 00:00:00,July,Monsoon,Bombay / Colaba,MH,Mumbai City,27.8,24.9,30.2,13.2,1007.2,10,18.9,72.8167,2
2017-08-01 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.3,24.8,31,14.9,1007.3,10,18.9,72.8167,13
2017-08-02 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.6,26.5,30.8,14.8,1007.5,10,18.9,72.8167,2
2017-08-03 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.6,25.5,30.6,15.9,1005.9,10,18.9,72.8167,6.1
2017-08-04 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,29.1,26.1,32,16.1,1004,10,18.9,72.8167,2
2017-08-05 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,29.1,26,31,14.6,1003.8,10,18.9,72.8167,3
2017-08-06 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,29.1,26.5,32,13.4,1004.1,10,18.9,72.8167,0
2017-08-07 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.9,26.4,32,11,1005,10,18.9,72.8167,0.8
2017-08-08 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,29,25.6,31.6,13.4,1005.9,10,18.9,72.8167,22.1
2017-08-09 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.8,26.2,31.6,13.3,1005.9,10,18.9,72.8167,0.3
2017-08-10 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.8,26.4,39,14.5,1006.2,10,18.9,72.8167,0.5
2017-08-11 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,29.1,26.5,31.6,15.2,1007.1,10,18.9,72.8167,1
2017-08-12 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.8,25.1,31.4,16.9,1007.8,10,18.9,72.8167,5.1
2017-08-13 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.2,25.4,30.6,15.3,1008.2,10,18.9,72.8167,4.1
2017-08-14 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,26.8,24.5,29,11.1,1009.5,10,18.9,72.8167,10.9
2017-08-15 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.6,23.7,29,8,1009.1,10,18.9,72.8167,54.1
2017-08-16 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.7,24.6,31,12.4,1007.4,10,18.9,72.8167,5.1
2017-08-17 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,29.3,26,32,13.8,1005.4,10,18.9,72.8167,0.3
2017-08-18 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,29.3,26,31,14.4,1004,10,18.9,72.8167,0.5
2017-08-19 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.3,25.6,29,9.5,1004.2,10,18.9,72.8167,4.1
2017-08-20 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,24.6,22.6,28,12.1,1003.2,10,18.9,72.8167,54.1
2017-08-21 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,25.5,21.8,28,8.4,1001.7,10,18.9,72.8167,119.9
2017-08-22 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,22.2,31,11.7,1003.1,10,18.9,72.8167,14
2017-08-23 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.4,26.4,31,11.5,1006.1,10,18.9,72.8167,0
2017-08-24 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.9,25.6,31,14,1006.5,10,18.9,72.8167,15
2017-08-25 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,26.9,25,29,14.4,1004.8,10,18.9,72.8167,3
2017-08-26 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.5,24.2,29,12.2,1002.7,10,18.9,72.8167,89.9
2017-08-27 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28,26.4,30,13.4,1001.8,10,18.9,72.8167,31
2017-08-28 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.1,24.2,29,9.8,1000,10,18.9,72.8167,59.9
2017-08-29 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,25.8,24.1,27,23.1,997.7,10,18.9,72.8167,87.9
2017-08-30 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,27.6,23.2,30.4,16.1,1002.2,10,18.9,72.8167,331
2017-08-31 00:00:00,August,Monsoon,Bombay / Colaba,MH,Mumbai City,28.6,25.8,32,15.1,1006.3,10,18.9,72.8167,8.9
2017-09-01 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.9,26,31,12.5,1007.7,10,18.9,72.8167,0
2017-09-02 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.8,26,31,11.2,1007.3,10,18.9,72.8167,7.9
2017-09-03 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.6,25,30.2,9.2,1007.8,10,18.9,72.8167,13
2017-09-04 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,29,25.5,31.4,9.7,1009.2,10,18.9,72.8167,1
2017-09-05 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.9,25.3,31.4,9.8,1009.2,10,18.9,72.8167,0
2017-09-06 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.9,25.6,31.4,8.8,1008,10,18.9,72.8167,
2017-09-07 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,29.4,25,32,9.5,1007,10,18.9,72.8167,
2017-09-08 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,29.2,27,32.4,10.5,1006.7,10,18.9,72.8167,
2017-09-09 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,29.1,26.4,31,10.3,1005.8,10,18.9,72.8167,
2017-09-10 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,29.4,26.4,31.8,8.9,1006,10,18.9,72.8167,
2017-09-11 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,31.1,27.5,35,10,1006.4,10,18.9,72.8167,0
2017-09-12 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,31.1,27.8,35,8.2,1006.9,10,18.9,72.8167,0.3
2017-09-13 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.5,23.6,31,8.6,,10,18.9,72.8167,103.1
2017-09-14 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,29.1,25,32.4,7.3,1007.3,10,18.9,72.8167,0.5
2017-09-15 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.1,24,31.4,7.2,1006.8,10,18.9,72.8167,64
2017-09-16 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.8,26,31,7.9,1005.7,10,18.9,72.8167,4.1
2017-09-17 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.2,25,29,8.7,1005.6,10,18.9,72.8167,32
2017-09-18 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.5,25.4,31.4,11.5,1004.7,10,18.9,72.8167,1
2017-09-19 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.2,24.6,31,11.5,1003.6,10,18.9,72.8167,0
2017-09-20 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,24.9,23.8,27,12.5,1005,10,18.9,72.8167,304
2017-09-21 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,26.8,24,29,10,1005.6,10,18.9,72.8167,63
2017-09-22 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,27.7,24.5,31,9.9,1007.6,10,18.9,72.8167,0.3
2017-09-23 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.6,25.5,,,,10,18.9,72.8167,0
2017-09-24 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.7,25.7,,,,10,18.9,72.8167,
2017-09-25 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,28.9,25.7,,,,10,18.9,72.8167,
2017-09-26 00:00:00,September,Monsoon,Bombay / Colaba,MH,Mumbai City,29.1,24.5,,,,10,18.9,72.8167,0
